id,hotelid,hotelname,address,city,country,zipcode,propertytype,starrating,latitude,longitude,Source,url,curr
48600,73104,Hotel & Restaurant Alte Schule,Hauptstr. 44,Siek,Germany,22962,Hotels,4,53.6321291,10.29741347,2,http://www.booking.com/hotel/de/restaurant-alte-schule-gmbh.en-gb.html,EUR
48601,73108,Hotel Das Urbisgut,Urbisweg 9,Altenmarkt im Pongau,Austria,5541,Hotels,4,47.38002682,13.41404915,2,http://www.booking.com/hotel/at/das-urbisgut.en-gb.html,EUR
48602,731081,Hotel Restaurant Margaretenhof,Margaretenhof 1,Uberherrn,Germany,66802,Hotels,2,49.2676398,6.68256211,2,http://www.booking.com/hotel/de/restaurant-margaretenhof.en-gb.html,EUR
48603,731094,Hotel Linder,ul. Opolska 46,Malnia,Poland,,Hotels,3,50.51810837,17.96834946,5,https://www.agoda.com/en-gb/hotel-linder/hotel/malnia-pl.html,EUR
48604,731097,Hotel Villa Orizzonte,Via Gardesana 136,Malcesine,Italy,37018,Hotels,2,45.74622655,10.80038667,2,http://www.booking.com/hotel/it/villa-orizzonte.en-gb.html,EUR
48605,731125,Portugal Boutique Hotel,"Rua Joao das Regras, 4",Lisbon,Portugal,,Hotels,4,38.71440956,-9.13670093,2,http://www.booking.com/hotel/pt/portugal-boutique.en-gb.html,EUR
48606,7311337,Le Gite du Poire,10 route des Baronnies,Lourdes,France,65130,Hotels,3,43.09743118,0.298590004,5,https://www.agoda.com/en-gb/le-gite-du-poire/hotel/lourdes-fr.html,EUR
48607,731136,Hotel Villa Flora,Piazza Achille de Giovanni,Roncegno,Italy,38050,Hotels,3,46.05091943,11.4093554,2,http://www.booking.com/hotel/it/villa-flora-roncegno.en-gb.html,EUR
48608,73114,Werzer's Hotel Velden,Seecorso 64,Velden am Worthersee,Austria,9220,Hotels,4,46.60962149,14.05180871,2,http://www.booking.com/hotel/at/werzers-velden.en-gb.html,EUR
48609,7311575,Camping du Mouchet,le camping du mouchet,Poitiers-Futuroscope,France,86300,Hotels,3,46.48360062,0.734179974,5,https://www.agoda.com/en-gb/camping-du-mouchet/hotel/poitiers-futuroscope-fr.html,EUR
48610,73116,Gartenhotel Magdalena,Grossriedstrasse 23,Ried im Zillertal,Austria,6273,Hotels,4,47.3025849,11.86484277,2,http://www.booking.com/hotel/at/gartenhotel-magdalena.en-gb.html,EUR
48611,7311829,Two-Bedroom Holiday Home in Jaujac,,Laussonne,France,7380,Hotels,2,44.63270187,4.253210068,5,https://www.agoda.com/en-gb/two-bedroom-holiday-home-in-jaujac/hotel/laussonne-fr.html,EUR
48612,7312480,Six-Bedroom Holiday Home in Palma de Mallorca,,Majorca,Spain,7014,Hotels,3,39.57960129,2.607450008,5,https://www.agoda.com/en-gb/six-bedroom-holiday-home-in-palma-de-mallorca/hotel/majorca-es.html,EUR
48613,731279,Hotel Monte Civetta,Via Nazionale 22  -  Caprile,Alleghe,Italy,32022,Hotels,3,46.43343807,11.9979659,2,http://www.booking.com/hotel/it/monte-civetta.en-gb.html,EUR
48614,73129,Design-Boutique Hotel Vosteen,Lindenaststr.12,Nurnberg,Germany,90409,Hotels,3,49.45993653,11.08758554,2,http://www.booking.com/hotel/de/design-vosteen.en-gb.html,EUR
48615,73130,Landhotel Hermannshohe,Haulingort 30 / B474,Legden,Germany,48739,Hotels,3,52.02148098,7.11695194,2,http://www.booking.com/hotel/de/landhotel-hermannshohe.en-gb.html,EUR
48616,7313016,Hotel Villa de Estercuel,26 Calle Umbria,Andorra,Spain,44558,Hotels,2,40.85514069,-0.631190002,5,https://www.agoda.com/en-gb/hotel-villa-de-estercuel/hotel/andorra-es.html,EUR
48617,7313404,Hotel miralba,Carretera de los pantanos km 28.500 Alba de los cardanos,Cardes,Spain,34888,Hotels,2,42.90856934,-4.725080013,5,https://www.agoda.com/en-gb/hotel-miralba/hotel/cardes-es.html,EUR
48618,7313418,Two-Bedroom Holiday Home in Benamahoma,,Grazalema,Spain,11679,Hotels,3,36.76739883,-5.47096014,5,https://www.agoda.com/en-gb/two-bedroom-holiday-home-in-benamahoma/hotel/grazalema-es.html,EUR
48619,731371,Moel Yr Wyn,"Moel Yr Wyn, Rhiw, Pwllheli, Gwynedd",Rhiw,United Kingdom,,Hotels,4,52.81666946,-4.633769989,5,https://www.agoda.com/en-gb/moel-yr-wyn/hotel/rhiw-gb.html,GBP
48620,7313719,Four-Bedroom Holiday Home in Reauville,,Cavaillon,France,26230,Hotels,3,44.43769836,4.844130039,5,https://www.agoda.com/en-gb/four-bedroom-holiday-home-in-reauville/hotel/cavaillon-fr.html,EUR
48621,7314032,"Holiday Home Kallio, taivallahden lomamAPkit",,Ruka,Finland,93800,Hotels,3,66.15545654,28.82616043,5,https://www.agoda.com/en-gb/holiday-home-kallio-taivallahden-lomama-kit/hotel/ruka-fi.html,EUR
48622,7314047,Holiday Home AystAPnmaja,,Ruka,Finland,93900,Hotels,3,66.32949066,29.12943077,5,https://www.agoda.com/en-gb/holiday-home-a-ysta-nmaja/hotel/ruka-fi.html,EUR
48623,7314194,Holiday Home Sokeelampi,,Nokia,Finland,31110,Hotels,4,60.99108124,23.59078026,5,https://www.agoda.com/en-gb/holiday-home-sokeelampi/hotel/nokia-fi.html,EUR
48624,73142,Hotel-Pension Ursula,Moltkestr. 10,Bad Sachsa,Germany,37441,Hotels,3,51.5981408,10.54671407,2,http://www.booking.com/hotel/de/ursula.en-gb.html,EUR
48625,7314209,Holiday Home Koivikko,,Juva,Finland,51900,Hotels,3,61.87380981,27.91901016,5,https://www.agoda.com/en-gb/holiday-home-koivikko/hotel/juva-fi.html,EUR
48626,731449,"Old Rectory Hotel, Crostwick","North Walsham Road, Crostwick, Norfolk",Norwich,United Kingdom,,Hotels,3,52.69403076,1.337350011,5,https://www.agoda.com/en-gb/old-rectory-hotel-crostwick/hotel/norwich-gb.html,GBP
48627,73147,Hotel Haus am Park,Paul-Ehrlich-Weg 3,Bad Homburg vor der Hohe,Germany,61348,Hotels,3,50.23090762,8.62375259,2,http://www.booking.com/hotel/de/haus-am-park-bad-homburg.en-gb.html,EUR
48628,731478,Aurora Girarrosto,Strada Statale dei Giovi 13,Tortona,Italy,15057,Hotels,3,44.88163235,8.85836542,2,http://www.booking.com/hotel/it/aurora-girarrosto.en-gb.html,EUR
48629,73149,Airporthotel Regent,Wilhelmstr. 1,Hallbergmoos,Germany,85399,Hotels,3,48.326217,11.75003886,2,http://www.booking.com/hotel/de/airporthotel-regent.en-gb.html,EUR
48630,7315085,One-Bedroom Holiday Home in Ville di Paraso,,Calvi,France,20279,Hotels,3,42.57109833,8.988980293,5,https://www.agoda.com/en-gb/one-bedroom-holiday-home-in-ville-di-paraso/hotel/calvi-fr.html,EUR
48631,73152,Golfresort Haugschlag,Haugschlag 160,Haugschlag,Austria,3874,Hotels,4,48.99381939,15.05078942,2,http://www.booking.com/hotel/at/golfresort-haugschlag.en-gb.html,EUR
48632,73157,Hotel Krone Thun,Obere Hauptgasse 2,Thun,Switzerland,3600,Hotels,4,46.75939567,7.62880795,2,http://www.booking.com/hotel/ch/krone-thun.en-gb.html,CHF
48633,73158,JUFA Hotel Wangen im Allgau,Max-Fischer-Strasse 4,Wangen im Allgau,Germany,88239,Hotels,3,47.69743586,9.8302513,2,http://www.booking.com/hotel/de/waltersbuhl-gmbh.en-gb.html,EUR
48634,73159,Hotel Berghof Amaranth,Oberdorfstrasse 23,Wilderswil,Switzerland,3812,Hotels,3,46.66484322,7.85660595,2,http://www.booking.com/hotel/ch/berghof.en-gb.html,CHF
48635,731632,Santo Stefano Clubviaggi Resort Maddalena,Via Domenico Millelire,Isola Santo Stefano,Italy,7024,Resorts,4,41.19823817,9.403095245,5,https://www.agoda.com/en-gb/santo-stefano-clubviaggi-resort-maddalena/hotel/isola-santo-stefano-it.html,EUR
48636,7316474,avenir hotel,12 avenue de Lattre de Tassigny,Port-Sainte-Marie,France,47190,Hotels,2,44.30471039,0.346340001,5,https://www.agoda.com/en-gb/avenir-hotel/hotel/port-sainte-marie-fr.html,EUR
48637,73165,Romantik Hotel Stern,Reichsgasse 11,Chur,Switzerland,7000,Hotels,4,46.85119061,9.53403801,2,http://www.booking.com/hotel/ch/romantik-stern.en-gb.html,CHF
48638,73169,Hotel Krone,Hatlerstrasse 2,Dornbirn,Austria,6850,Hotels,4,47.404923,9.74050641,2,http://www.booking.com/hotel/at/krone-gesmbh.en-gb.html,EUR
48639,7316920,Sea Breeze Guest House,27 Castle Mona Avenue,Kearney,United Kingdom,,Hotels,4,54.15856171,-4.477419853,5,https://www.agoda.com/en-gb/sea-breeze-guest-house/hotel/kearney-gb.html,GBP
48640,7316937,Hotel Casa Cachon,Lugar Tol 29A,Cabaleiros,Spain,33794,Hotels,3,43.53255844,-6.956989765,5,https://www.agoda.com/en-gb/hotel-casa-cachon/hotel/cabaleiros-es.html,EUR
48641,7316989,Oak Lodge Bed and Breakfast,Overscaig,Ross-shire,United Kingdom,,Hotels,4,58.16949081,-4.691919804,5,https://www.agoda.com/en-gb/oak-lodge-bed-and-breakfast/hotel/ross-shire-gb.html,GBP
48642,7317195,The Overscaig House Hotel,"Loch Shin, Lairg",Ross-shire,United Kingdom,,Hotels,3,58.16950989,-4.692940235,5,https://www.agoda.com/en-gb/the-overscaig-house-hotel/hotel/ross-shire-gb.html,GBP
48643,7317198,Studio Holiday Home in Francas,,El Vendrell,Spain,43880,Hotels,3,41.17670059,1.503119946,5,https://www.agoda.com/en-gb/studio-holiday-home-in-francas/hotel/el-vendrell-es.html,EUR
48644,7317287,Walshs Hotel,"53 Main Street, Maghera, Country Londonderry, Northern Ireland",Derry / Londonderry,United Kingdom,,Hotels,3,54.84449005,-6.672920227,5,https://www.agoda.com/en-gb/walshs-hotel/hotel/derry-londonderry-gb.html,GBP
48645,73177,Hotel Pinger,Geschw.-Scholl-Str. 1,Remagen,Germany,53424,Hotels,3,50.57731802,7.23068833,2,http://www.booking.com/hotel/de/rhineland-holiday-pinger-hotels-ohg.en-gb.html,EUR
48646,7317943,Holiday Home Garth Fawr,,Brecon,United Kingdom,,Hotels,3,52.32723999,-4.002980232,5,https://www.agoda.com/en-gb/holiday-home-garth-fawr/hotel/brecon-gb.html,GBP
48647,7317974,hotel restaurant le chalet,22 rue des gabares,Niort,France,17430,Hotels,2,45.92658997,-0.855790019,5,https://www.agoda.com/en-gb/hotel-restaurant-le-chalet/hotel/niort-fr.html,EUR
48648,7318042,le lion d'or,132 Rue Theophile Roussel,Saint-Chely-d'Apcher,France,48200,Hotels,3,44.8035202,3.275769949,5,https://www.agoda.com/en-gb/le-lion-d-or/hotel/saint-chely-d-apcher-fr.html,EUR
48649,7318048,Hotel de France Arcachon,35 bis Rue du Port,La Teste-de-Buch,France,33260,Hotels,2,44.63600922,-1.144639969,5,https://www.agoda.com/en-gb/hotel-de-france-arcachon/hotel/la-teste-de-buch-fr.html,EUR
48650,731809,The Cricket Inn,Beesands,Stokenham,United Kingdom,,Hotels,4,50.25205994,-3.657069921,5,https://www.agoda.com/en-gb/the-cricket-inn/hotel/stokenham-gb.html,GBP
48651,7318149,Cherry Tree House,,Kearney,United Kingdom,,Hotels,3,54.07912827,-4.738249779,5,https://www.agoda.com/en-gb/cherry-tree-house/hotel/kearney-gb.html,GBP
48652,7318363,Black Isle Bunkhouse,RYEFIELD FARM TORE,Grantown On Spey,United Kingdom,,Hotels,4,57.54304123,-4.320940018,5,https://www.agoda.com/en-gb/black-isle-bunkhouse/hotel/grantown-on-spey-gb.html,GBP
48653,7318412,Holiday Home Casa JardAn,,Roses,Spain,17487,Hotels,3,42.24430084,3.122989893,5,https://www.agoda.com/en-gb/holiday-home-casa-jarda-n/hotel/roses-es.html,EUR
48654,73189,Hotel Rennschuh,Kasseler Landstr. 93,Gottingen,Germany,37081,Hotels,3,51.52877659,9.89235393,2,http://www.booking.com/hotel/de/rennschuh.en-gb.html,EUR
48655,731907,The Royal Hotel,27 Main Street,Bolton Le Sands,United Kingdom,,Hotels,3,54.10850906,-2.788399935,5,https://www.agoda.com/en-gb/the-royal-hotel/hotel/bolton-le-sands-gb.html,GBP
48656,73191,Hotel & Restaurant Rupertigau,Oberfeldstr. 27,Wals,Austria,5071,Hotels,3,47.78089512,12.96175897,2,http://www.booking.com/hotel/at/gasthof-rupertigau.en-gb.html,EUR
48657,731911,Albergo Pensione Sport,Via Mesdi 25,Arabba,Italy,32020,Hotels,2,46.49814485,11.87578619,2,http://www.booking.com/hotel/it/albergo-pensione-sport.en-gb.html,EUR
48658,73193,Posthotel Rattenberg,Dorfplatz 2,Rattenberg,Germany,94371,Hotels,4,49.08647308,12.75129408,2,http://www.booking.com/hotel/de/posthotel-rattenberg.en-gb.html,EUR
48659,731930,Hotel Lido Ficocella,Via Ficocella 51,Palinuro,Italy,84064,Hotels,3,40.03492168,15.28593054,2,https://www.booking.com/hotel/it/lido-ficocella.en-gb.html,EUR
48660,7319377,Halvard Hotel,57 - 58 Loch Promenade,Kearney,United Kingdom,,Hotels,4,54.15409088,-4.478340149,5,https://www.agoda.com/en-gb/halvard-hotel/hotel/kearney-gb.html,GBP
48661,7319526,Comis Hotel & Golf Resort,Ballacutchel Road Mount Murray,Kearney,United Kingdom,,Resorts,4,54.14670944,-4.562379837,5,https://www.agoda.com/en-gb/comis-hotel-golf-resort/hotel/kearney-gb.html,GBP
48662,7319638,Agroturismo Can Toni Xumeu,"poligono 19, parcela 39 07849",Ibiza,Spain,7849,Hotels,4,38.95973969,1.498209953,5,https://www.agoda.com/en-gb/agroturismo-can-toni-xumeu/hotel/ibiza-es.html,EUR
48663,7319639,Holiday Home Brandilion,,Botwnnog,United Kingdom,,Hotels,4,52.85519028,-4.618979931,5,https://www.agoda.com/en-gb/holiday-home-brandilion/hotel/botwnnog-gb.html,GBP
48664,7319642,Holiday Home Benkolo,,Torquay,United Kingdom,,Hotels,3,50.39170837,-3.567859888,5,https://www.agoda.com/en-gb/holiday-home-benkolo/hotel/torquay-gb.html,GBP
48665,7319643,Holiday Home Coomera,,Torquay,United Kingdom,,Hotels,3,50.39216995,-3.566930056,5,https://www.agoda.com/en-gb/holiday-home-coomera/hotel/torquay-gb.html,GBP
48666,7319670,Holiday Home Crows Perry,,Mathry,United Kingdom,,Hotels,3,51.95457077,-5.061200142,5,https://www.agoda.com/en-gb/holiday-home-crows-perry/hotel/mathry-gb.html,GBP
48667,7319673,Holiday Home Crugerman,,Botwnnog,United Kingdom,,Hotels,3,52.8574295,-4.610779762,5,https://www.agoda.com/en-gb/holiday-home-ysgubor-sarn/hotel/botwnnog-gb.html,GBP
48668,731968,Hotel Magnolia,Oswiecimska 164a,Tychy,Poland,,Hotels,2,50.11551485,19.03669953,2,http://www.booking.com/hotel/pl/magnolia-tychy.en-gb.html,PLN
48669,731969,Antonia Hotel,Fira,Fira,Greece,84700,Hotels,2,36.4184248,25.43411136,2,http://www.booking.com/hotel/gr/antonia-hotel-fira.en-gb.html,EUR
48670,731971,Dryades Traditional Guesthouse,Palaioi Poroi,Palaioi Poroi,Greece,60065,Hotels,3,39.968338,22.588568,2,http://www.booking.com/hotel/gr/dryades-traditional-guesthouse-palaoi-poroi.en-gb.html,EUR
48671,7319714,Holiday Home Castle Mew,,Fishguard,United Kingdom,,Hotels,3,51.95729828,-5.121970177,5,https://www.agoda.com/en-gb/holiday-home-castle-house/hotel/fishguard-gb.html,GBP
48672,7319719,Holiday Home Dwynie,,Harlech,United Kingdom,,Hotels,3,52.94731903,-4.27463007,5,https://www.agoda.com/en-gb/holiday-home-dwynie/hotel/harlech-gb.html,GBP
48673,7319742,Aalid Feie,30 Belle Vue Park Aalid Feie,Kearney,United Kingdom,,Hotels,4,54.22467041,-4.676499844,5,https://www.agoda.com/en-gb/aalid-feie/hotel/kearney-gb.html,GBP
48674,731980,Hotel delle terme & spa,Via Dei Villini 57,Fiuggi,Italy,3014,Hotels,4,41.79359646,13.21900696,2,http://www.booking.com/hotel/it/albergo-delle-terme-fiuggi.en-gb.html,EUR
48675,732015,Hotel Oasis,"Parikia, Paros",Parikia,Greece,84400,Hotels,2,37.08610392,25.15018076,2,http://www.booking.com/hotel/gr/oasis-parikia.en-gb.html,EUR
48676,732019,Hotellerie Saint Jean,25 Route de Parthenay,Saint-Jean-de-Thouars,France,79100,Hotels,2,46.97009523,-0.20788997,2,http://www.booking.com/hotel/fr/saint-jean-saint-jean-de-thouars.en-gb.html,EUR
48677,732023,Hotel Na Plazi,Jiraskova 42,Horni Plana,Czech Republic,38226,Hotels,3,48.7608692,14.02284086,2,http://www.booking.com/hotel/cz/na-pla-a3-4i.en-gb.html,EUR
48678,732037,Hotel Abadia,"Plaza Iglesia, 4",Puebla de Arenoso,Spain,12428,Hotels,3,40.10465635,-0.59054732,2,http://www.booking.com/hotel/es/l-abadia-montanejos.en-gb.html,EUR
48679,7320602,Three-Bedroom Holiday Home in Les Tres Cales,,La Ametlla De Mar,Spain,43860,Hotels,3,40.90990067,0.816219985,5,https://www.agoda.com/en-gb/three-bedroom-holiday-home-in-les-tres-cales/hotel/la-ametlla-de-mar-es.html,EUR
48680,73207,Hotel Carl von Clausewitz,Muldentalstr. 44,Leipzig,Germany,4288,Hotels,2,51.28244744,12.46077396,2,http://www.booking.com/hotel/de/carl-von-clausewitz.en-gb.html,EUR
48681,7320715,Holiday Home L'Olivier,,Belz,France,56410,Hotels,3,47.63196945,-3.148250103,5,https://www.agoda.com/en-gb/holiday-home-l-olivier/hotel/belz-fr.html,EUR
48682,73209,pentahotel Berlin Kopenick,Grunauer Str. 1,Berlin,Germany,12557,Hotels,4,52.4440517,13.56946439,2,http://www.booking.com/hotel/de/penta-berlin-kopenick.en-gb.html,EUR
48683,73211,Hotel Pizzo Vogorno,Valle Verzasca,Vogorno,Switzerland,6632,Hotels,2,46.22190855,8.85848343,2,http://www.booking.com/hotel/ch/pizzo-vogorno.en-gb.html,CHF
48684,7321108,Hotel Palazzu Pigna,Palazzu Pigna,L'Ile-Rousse,France,20220,Hotels,3,42.59991074,8.902540207,5,https://www.agoda.com/en-gb/hotel-palazzu-pigna/hotel/l-ile-rousse-fr.html,EUR
48685,73212,Aurelius Pension,Albrechtsgasse 28,Baden,Austria,2500,Bed and breakfasts,3,48.00300628,16.21416003,2,http://www.booking.com/hotel/at/amadeus-pension.en-gb.html,EUR
48686,7321367,Five-Bedroom Holiday Home in Zagrilla Baja,,Priego De Cordoba,Spain,14816,Hotels,4,37.47990036,-4.237239838,5,https://www.agoda.com/en-gb/five-bedroom-holiday-home-in-zagrilla-baja/hotel/priego-de-cordoba-es.html,EUR
48687,7321399,De Punt 9,,Lauwersoog,Netherlands,,Hotels,4,53.40280151,6.209730148,5,https://www.agoda.com/en-gb/de-punt-9/hotel/lauwersoog-nl.html,EUR
48688,7321401,Hyde Park Hotel,222-248 Jupiterstraat,Amsterdam,Netherlands,,Hotels,4,52.29685974,4.704929829,5,https://www.agoda.com/en-gb/hyde-park-hotel/hotel/amsterdam-nl.html,EUR
48689,732173,Hotel Talencia,rue Marcel Morin,Thouars,France,79100,Hotels,3,46.99046244,-0.19461572,2,http://www.booking.com/hotel/fr/talencia.en-gb.html,EUR
48690,7321829,Holiday Home Casa Blanca,,Roses,Spain,17487,Hotels,3,42.26417923,3.10326004,5,https://www.agoda.com/en-gb/holiday-home-casa-blanca/hotel/roses-es.html,EUR
48691,7322196,Five-Bedroom Holiday Home in Totana,,La Manga - Costa Calida,Spain,30859,Hotels,3,37.80889893,-1.507570028,5,https://www.agoda.com/en-gb/five-bedroom-holiday-home-in-totana/hotel/la-manga-costa-calida-es.html,EUR
48692,73222,Hotel Marjani,Charlotten Str. 53,Hannover,Germany,30449,Hotels,3,52.36041544,9.71827224,2,http://www.booking.com/hotel/de/marjani-hannover.en-gb.html,EUR
48693,7322571,Alte Schmiede Luckendorf,8 Gabler Strasse,Oybin,Germany,2797,Hotels,3,50.82415009,14.76673985,5,https://www.agoda.com/en-gb/alte-schmiede-luckendorf/hotel/oybin-de.html,EUR
48694,7322635,Holiday Home Rantapuro,,Ruka,Finland,93700,Hotels,3,65.8210907,29.34015083,5,https://www.agoda.com/en-gb/holiday-home-rantapuro/hotel/ruka-fi.html,EUR
48695,7322642,Holiday Home Lapponia,,Pargas,Finland,21600,Hotels,4,60.26622009,22.12033081,5,https://www.agoda.com/en-gb/holiday-home-lapponia/hotel/pargas-fi.html,EUR
48696,7323092,Three-Bedroom Holiday Home in Sarrola Carcopino,,Calvi,France,20167,Hotels,3,41.95149994,8.804389954,5,https://www.agoda.com/en-gb/three-bedroom-holiday-home-in-sarrola-carcopino/hotel/calvi-fr.html,EUR
48697,73231,Haus des Volkes - Das Bauhaushotel,Bahnhofstrasse 25,Probstzella,Germany,7330,Hotels,3,50.5294446,11.38215244,2,http://www.booking.com/hotel/de/haus-des-volkes-das-bauhaushotel.en-gb.html,EUR
48698,7323120,Frische Brise 25 - Dorf 3,,Lubeck,Germany,23570,Hotels,4,53.95479965,10.8913002,5,https://www.agoda.com/en-gb/frische-brise-25-dorf-3/hotel/lubeck-de.html,EUR
48699,7323199,Holiday Home Kensaleyre,,Portree,United Kingdom,,Hotels,4,57.48086929,-6.286459923,5,https://www.agoda.com/en-gb/holiday-home-kensaleyre/hotel/portree-gb.html,GBP
48700,73232,Klosterpost,Klosterstrasse,Maulbronn,Germany,75433,Hotels,3,48.99973057,8.8098067,2,http://www.booking.com/hotel/de/klosterpost.en-gb.html,EUR
48701,73233,Hotel-Gasthof Rotes Ross,Hauptstrasse 10,Heroldsberg,Germany,90562,Hotels,3,49.53796902,11.15530044,2,http://www.booking.com/hotel/de/gasthof-rotes-ross-heroldsberg.en-gb.html,EUR
48702,732333,ibis budget Hotel BONN SUD Konigswinter,Graefenhohner Strasse 6,Konigswinter,Germany,53639,Hotels,2,50.683836,7.274945,2,http://www.booking.com/hotel/de/ibis-budget-bonn-sued-koenigswinter.en-gb.html,EUR
48703,732351,Hotel Beau Sejour,Frazione Arensod 5,Sarre,Italy,11010,Hotels,2,45.72365189,7.27105999,5,https://www.agoda.com/en-gb/hotel-beau-sejour/hotel/sarre-it.html,EUR
48704,7323630,Le relais de l'Argoat,9 Rue du Guic,Plounevez-Moedec,France,22810,Hotels,2,48.54384995,-3.397819996,5,https://www.agoda.com/en-gb/le-relais-de-l-argoat/hotel/plounevez-moedec-fr.html,EUR
48705,7323640,beau-rivage,place du gardoire,Mansle,France,16230,Hotels,2,45.87712097,0.179350004,5,https://www.agoda.com/en-gb/beau-rivage/hotel/mansle-fr.html,EUR
48706,732366,Hotel California,"Via Quarto Negroni, 46",Ariccia,Italy,40,Hotels,3,41.70973969,12.62736034,5,https://www.agoda.com/en-gb/hotel-california/hotel/ariccia-it.html,EUR
48707,7323728,Villa Kaliviani Villa,,Crete Island,Greece,73003,Hotels,4,35.44615173,24.18294907,5,https://www.agoda.com/en-gb/villa-kaliviani-villa/hotel/crete-island-gr.html,EUR
48708,7323777,Kallos Imar Hotel,Messaria Santorini,Santorini,Greece,84700,Hotels,4,36.39842987,25.45153046,5,https://www.agoda.com/en-gb/kallos-imar-hotel/hotel/santorini-gr.html,EUR
48709,73238,Ferienhotel Neuwirt,Dorf 138,Hippach,Austria,6283,Hotels,3,47.19692827,11.86019182,2,http://www.booking.com/hotel/at/ferienhotel-neuwirt.en-gb.html,EUR
48710,732384,Hotel des Alpes,Via Laner 2 / Lanerweg 2,Rio Di Pusteria,Italy,39037,Hotels,3,46.81761932,11.65814972,5,https://www.agoda.com/en-gb/hotel-des-alpes/hotel/rio-di-pusteria-it.html,EUR
48711,7323853,le Santa Maria,ceppo,Arca,France,20190,Hotels,2,41.87797165,8.98143959,5,https://www.agoda.com/en-gb/le-santa-maria/hotel/arca-fr.html,EUR
48712,7323905,Anais Holiday,Daskalogianni - Chrissi Akti,Crete Island,Greece,73100,Hotels,2,35.50917816,23.98880959,5,https://www.agoda.com/en-gb/anais-holiday/hotel/crete-island-gr.html,EUR
48713,732391,Hotel Miramonti Turismo Rurale,Loc. Gennesaluna,Seulo,Italy,8030,Hotels,2,39.87068939,9.22424984,5,https://www.agoda.com/en-gb/hotel-miramonti-turismo-rurale/hotel/seulo-it.html,EUR
